"","Prov.Name","Province","District","Secteur","Cellule","Village","HH","Dist.Water","Vaccinated","HH.Size","HH.Size.Adult","Prim.School.M","Prim.School.F","Birth.Weight"
"4405","South","Amajyepfo","Muhanga","Shyogwe","Kinini","Kinyami",193,1.80211912861758,0.964555441588088,6.48164321903317,2.30177352570728,0.161489337996308,0.10411156377659,3.1626782292801
"4406","South","Amajyepfo","Muhanga","Shyogwe","Kinini","Musezero",321,0.409934216381233,0.925045861680342,4.56643651062853,1,0.21017791846672,0.10503433372174,3.74445368837297
"4407","South","Amajyepfo","Muhanga","Shyogwe","Kinini","Nyakabingo",104,2.07472956163677,0.863288048883382,5.4243485002503,2.58982719853782,0.076742780967989,0.154457521183956,3.1798267430229
"4408","South","Amajyepfo","Muhanga","Shyogwe","Kinini","Nyakaguhu",119,2.21156074796522,0.875082391962305,3.48311347711872,1,0.127285092464955,0.126882953234563,2.92258254371924
"4409","South","Amajyepfo","Muhanga","Shyogwe","Mbare","Buriza",182,2.6801313300182,0.911513248991228,6.00962838819028,2.56088434678361,0.146964967694862,0.150294321922627,3.40257412546232
"4410","South","Amajyepfo","Muhanga","Shyogwe","Mbare","Muremberi",183,2.89604163880077,0.940709329132071,1.78501507772703,1,0,0.141876341735719,3.05466683685341
"4411","South","Amajyepfo","Muhanga","Shyogwe","Mbare","Nyabisindu",128,1.46635972360295,0.910839761449346,3.09868064025992,1,0.0776178342958181,0.152557099984584,3.41940098385223
"4412","South","Amajyepfo","Muhanga","Shyogwe","Mbare","Rubugurizo",188,3.00166072401374,0.993841446878875,3.46955465779723,1,0.124463782511101,0.0843518826492727,3.09199837845197
"4413","South","Amajyepfo","Muhanga","Shyogwe","Mbare","Rubuye",154,1.80490712579139,0.975372978164192,4.33741356259896,1,0.106245229403442,0.0994396274410767,3.11058701512713
"4414","South","Amajyepfo","Muhanga","Shyogwe","Mbare","Songa",169,2.18647640077516,0.858689522770114,5.27320952818828,1.858034488149,0.0709984390346146,0.0878169369472432,2.73057902530291
"4415","South","Amajyepfo","Muhanga","Shyogwe","Mbare","Vunga",166,1.99748602068261,0.9295608494634,3.1800604442058,1,0.0640009278856558,0.0844981664395314,3.01163890526908
"4416","South","Amajyepfo","Muhanga","Shyogwe","Mubuga","Gakomeye",153,2.13625590063405,0.979240786097572,5.07728119117771,1.27316936672347,0.223827224611285,0.0848162350171943,3.07222587275327
"4417","South","Amajyepfo","Muhanga","Shyogwe","Mubuga","Gasharu",238,1.00007939956737,0.966217583001508,4.99764574382267,1.15753953335076,0.067533928573384,0.0880875397841396,3.00500890803554
"4418","South","Amajyepfo","Muhanga","Shyogwe","Mubuga","Kigarama",233,1.43878651447468,0.873057894925468,4.56407760767839,1.52243402395702,0.102012689855388,0.0247881028677767,3.36816055335127
"4419","South","Amajyepfo","Muhanga","Shyogwe","Mubuga","Mapfundo",511,1.60438062254605,0.913935192154312,6.11771920280964,2.88684848098276,0.0556117685496795,0.0978060391957007,2.60626755775309
"4420","South","Amajyepfo","Muhanga","Shyogwe","Mubuga","Matsinsi",197,1.82537333781496,0.860912637945402,4.44369975906767,1.5276462964258,0.133631986760255,0.165771916314743,3.31606897223372
"4421","South","Amajyepfo","Muhanga","Shyogwe","Mubuga","Nyamaganda",204,1.76333591017421,0.932441682291061,4.97973527527785,1.90307276097218,0,0.100464680132201,3.28085296524238
"4422","South","Amajyepfo","Muhanga","Shyogwe","Mubuga","Nyarucyamu",302,1.90855124477894,0.914035254580488,4.3347120576574,1,0.153252864916889,0.106484665797491,3.26803207548095
"4423","South","Amajyepfo","Muhanga","Shyogwe","Mubuga","Rwamaraba",222,2.78524499660609,0.876616792972658,6.33597453546391,3.45218290917259,0.095766605448565,0.0617844064658576,2.88955489471001
"4424","South","Amajyepfo","Muhanga","Shyogwe","Ruli","Gakombe",193,1.77582223416656,1,5.54815972981463,2.26337399470141,0.117953888542585,0.0897678926211462,2.9641595299591
"4425","South","Amajyepfo","Muhanga","Shyogwe","Ruli","Kabeza",291,1.92075981303399,0.897539100390494,4.09169892694295,1.30453546564612,0.0494935696722773,0.0934391758358645,3.28867367072344
"4426","South","Amajyepfo","Muhanga","Shyogwe","Ruli","Karama",170,2.79580651075166,0.989990667585568,4.733708504391,1.06670356846918,0,0.122395490984177,3.03148090661754
"4427","South","Amajyepfo","Muhanga","Shyogwe","Ruli","Kavumu",175,0.776270578860511,0.939939522101169,3.36456590779337,1,0,0.0539314342268546,3.58368922751771
"4428","South","Amajyepfo","Muhanga","Shyogwe","Ruli","Munyinya",217,1.48538016056109,0.941129169415719,3.76447811446832,1,0.0617332449233773,0.0422964925040682,3.42605880655587
"4429","South","Amajyepfo","Muhanga","Shyogwe","Ruli","Murambi",295,3.29282118964105,0.946828243608347,5.9563306487985,2.51718695377574,0.0124531124300628,0.0663530486703802,2.86568728319366
"4430","South","Amajyepfo","Muhanga","Shyogwe","Ruli","Nyagacyamu",159,1.98371728067815,0.879482204673669,5.61155770410135,2.26589723335731,0.137076844413207,0.0891952234007663,3.33045529203999
"4431","South","Amajyepfo","Muhanga","Shyogwe","Ruli","Ruhina",1621,2.25960244263571,0.928203704243039,2.75393118574422,1,0.0710163218211805,0.0449299302151892,3.19460449287456
"4432","South","Amajyepfo","Nyamagabe","Buruhukiro","Bushigishigi","Bushigishigi",135,0,0.970821053614902,4.81240391986153,2.03742152201673,0.0972916905058514,0.108749080131115,3.59559953924641
"4433","South","Amajyepfo","Nyamagabe","Buruhukiro","Bushigishigi","Giharayumbu",116,3.51583814411973,0.953537360187495,5.4952489371299,1.66887849587471,0.0597256889180096,0.0695648371781202,2.94865523199707
"4434","South","Amajyepfo","Nyamagabe","Buruhukiro","Bushigishigi","Mugote",171,1.26759068535329,0.867727439877666,5.047491423805,1.29274919341592,0.100502861162358,0.127409571200617,3.66591573342925
"4435","South","Amajyepfo","Nyamagabe","Buruhukiro","Bushigishigi","Rusekera",123,1.4070600416156,0.940897076500689,4.17507022722995,1,0.0743904857440528,0.131423326542977,3.06550055590279
"4436","South","Amajyepfo","Nyamagabe","Buruhukiro","Byimana","Bishyiga",123,2.60296145403621,0.882511353759212,4.48078220673835,1,0,0.099461421205071,2.61700932406085
"4437","South","Amajyepfo","Nyamagabe","Buruhukiro","Byimana","Buhoro",114,2.30704734587191,0.933492529476358,4.60560192135907,1,0.15903746661254,0.0495276879718146,2.96182353452398
"4438","South","Amajyepfo","Nyamagabe","Buruhukiro","Byimana","Gakangaga",133,1.27223967421854,0.762873190583831,6.56331445398362,2.5642632028582,0.00132453330797762,0.0963120283014512,3.27464933782009
"4439","South","Amajyepfo","Nyamagabe","Buruhukiro","Byimana","Gihumo",158,2.86130107150709,0.966845600038386,2.98839925379114,1,0.0701031945633626,0.0851145865364817,3.26019751555299
"4440","South","Amajyepfo","Nyamagabe","Buruhukiro","Byimana","Rukeri",137,2.40659555330154,0.974415850224198,5.30686355257332,2.47831091740869,0.135827088900172,0.109285284376733,2.98978663032653
"4441","South","Amajyepfo","Nyamagabe","Buruhukiro","Gifurwe","Bitaba",88,1.48943948258215,0.896966094250494,4.3779475629148,1,0.307349385572984,0.0271189998490106,3.33941671129382
"4442","South","Amajyepfo","Nyamagabe","Buruhukiro","Gifurwe","Gifurwe",102,2.53045554989783,0.933950972052234,4.53807888443184,1.00673218980399,0.0734254794422552,0.0754771752340703,3.01527965362484
"4443","South","Amajyepfo","Nyamagabe","Buruhukiro","Gifurwe","Nganzo",160,1.78049190404165,0.871022577093558,2.22147017624254,1,0.0583926742321323,0.127091837022057,3.1458447567452
"4444","South","Amajyepfo","Nyamagabe","Buruhukiro","Gifurwe","Nyamaberi",97,2.00895984708473,0.885193209369036,6.27432491071436,2.98988502973269,0.0340927139991982,0.041132167638022,3.54598845468418
"4445","South","Amajyepfo","Nyamagabe","Buruhukiro","Gifurwe","Ruronzi",84,2.8276685298493,0.903955124475129,4.168523959112,1,0.0722335257029696,0.0345423965600706,3.14069706952538
"4446","South","Amajyepfo","Nyamagabe","Buruhukiro","Gifurwe","Uwankiriye",83,3.09363023073907,0.867933831602934,4.40362633745109,1,0.0316355355127469,0.108421687576631,2.7968044024001
"4447","South","Amajyepfo","Nyamagabe","Buruhukiro","Kizimyamuriro","Gikungu",161,2.0355708888722,0.875771219152144,5.45777045928331,1.70501408308517,0.147478755927583,0.0678327015453293,3.27771768905966
"4448","South","Amajyepfo","Nyamagabe","Buruhukiro","Kizimyamuriro","Gishwati",193,1.85767042237029,0.92344921119198,5.33200988141941,3.01698304569331,0.122743914882596,0.0839821335304745,3.1368250975631
"4449","South","Amajyepfo","Nyamagabe","Buruhukiro","Kizimyamuriro","Kagano",164,1.08733920350873,0.927874962114652,4.75744002348335,1.16117981105506,0.0538839232617762,0.0504387189207023,3.28573500423966
"4450","South","Amajyepfo","Nyamagabe","Buruhukiro","Kizimyamuriro","Kinaba",169,2.04347747827403,0.897863814413204,4.42349729370428,1.46048325365627,0.157612984582496,0.0989747578991039,3.20324402561496
"4451","South","Amajyepfo","Nyamagabe","Buruhukiro","Kizimyamuriro","Minaga",178,1.34180165469324,0.883465647784757,3.51088039674322,1,0.0963006454899101,0.131790651659863,3.50681557871058
"4452","South","Amajyepfo","Nyamagabe","Buruhukiro","Kizimyamuriro","Mujerenge",163,1.68651018872995,0.983123540342415,3.69412692088739,1,0.126090416804998,0.0314291885892395,3.29606621160976
"4453","South","Amajyepfo","Nyamagabe","Buruhukiro","Kizimyamuriro","Tantamara",171,2.42570997069226,0.94719341514062,5.39610983961018,1.08730009950861,0.193992190467237,0.101102872760622,2.61015566253402
"4454","South","Amajyepfo","Nyamagabe","Buruhukiro","Kizimyamuriro","Uwinzira",116,1.85716675896029,1,6.94652630442004,3.43772880078738,0.0534262247208953,0.0741897876952537,3.19294655823489
"4455","South","Amajyepfo","Nyamagabe","Buruhukiro","Munini","Cyinyonza",114,1.25483578940264,0.912019624788358,3.9438783317266,1,0.00776361521133991,0.107859189717997,3.24296875467646
"4456","South","Amajyepfo","Nyamagabe","Buruhukiro","Munini","Gitovu",149,1.58354686819313,0.894239956307135,4.39715431541358,1,0.174989346183412,0.144489936228045,2.95970436678057
"4457","South","Amajyepfo","Nyamagabe","Buruhukiro","Munini","Magumira",132,1.69681312675753,0.901068193809167,4.04168377969044,1,0.0383751359057629,0.0949228276087127,3.30417548606603
"4458","South","Amajyepfo","Nyamagabe","Buruhukiro","Munini","Matsinda",130,1.47005383582349,0.906253391957875,5.69097954509978,1.96843330730007,0.0913564609063958,0.103101356629942,3.00314964031651
"4459","South","Amajyepfo","Nyamagabe","Buruhukiro","Munini","Munini",138,2.83007137749071,0.925144618256483,3.75717704399425,1,0.151898062241024,0.115566221362266,2.86979501571018
"4460","South","Amajyepfo","Nyamagabe","Buruhukiro","Munini","Rukwandu",131,2.28695849200298,0.899068224996927,6.36463720615524,2.57613143899504,0.0737360112782708,0.105614761733861,3.17511425629497
"4461","South","Amajyepfo","Nyamagabe","Buruhukiro","Munini","Uwinzovu",150,1.928777311848,0.877948434718104,4.0252713465149,1,0.049019673117809,0.0772173937245109,3.40586407957686
"4462","South","Amajyepfo","Nyamagabe","Buruhukiro","Rambya","Buruhukiro",161,2.13511328423872,0.86261713848245,4.41240272263868,1.45075880476502,0.206827548789586,0.126765388773821,3.27479947141873
"4463","South","Amajyepfo","Nyamagabe","Buruhukiro","Rambya","Kibuburo",100,0.702084066164526,0.859352880615818,5.82421362274005,2.76531970483616,0.190792612458372,0.0902636050062456,3.40808153798693
"4464","South","Amajyepfo","Nyamagabe","Buruhukiro","Rambya","Mpanga",114,3.51245379782349,1,3.57638348309514,1,0.107607272270417,0.0927805353556045,2.6701532629446
"4465","South","Amajyepfo","Nyamagabe","Buruhukiro","Rambya","Nkamba",171,2.63042185313095,0.898353550808074,5.34805871163783,3.11749774529992,0.167137450341036,0.151161387632788,2.65580540549655
"4466","South","Amajyepfo","Nyamagabe","Buruhukiro","Rambya","Ruseke",107,2.84477105617076,0.921141355876633,3.05951337178154,1,0.115393520810056,0.0914098047021084,3.09975168708952
"4467","South","Amajyepfo","Nyamagabe","Cyanika","Gitega","Butare",93,2.44972766266662,0.944302298873101,3.80606778801399,1,0,0.111635724285619,2.96507247090685
"4468","South","Amajyepfo","Nyamagabe","Cyanika","Gitega","Gaseke",71,1.66803672080529,0.927963239119,6.02548393104789,2.30787545869124,0.0221738981944336,0.0362986170863493,3.06337105396134
"4469","South","Amajyepfo","Nyamagabe","Cyanika","Gitega","Gasharu",106,0.542986298354508,0.900271094900711,6.17300273134323,3.32120438790282,0,0.0620440790005172,3.66228095712377
"4470","South","Amajyepfo","Nyamagabe","Cyanika","Gitega","Gitega",114,0.302355744891647,0.891063350772071,3.22368269168279,1,0.135775763101999,0.113473649874141,3.58225419959154
"4471","South","Amajyepfo","Nyamagabe","Cyanika","Gitega","Kigarama",76,3.15449011665025,0.898691188990955,5.49799198705096,1.9939716101976,0.0265612203975529,0.0594622383027413,2.75297483960678
"4472","South","Amajyepfo","Nyamagabe","Cyanika","Gitega","Miko",79,1.18652418394659,0.887532718057599,6.25311215111839,2.50627963290478,0.115124567199424,0.0787258974419384,3.56093775355802
"4473","South","Amajyepfo","Nyamagabe","Cyanika","Gitega","Munyereri",117,2.55556124525927,0.886178611054824,2.70442380210746,1,0.157557370110901,0.148756499459826,2.98090635211265
"4474","South","Amajyepfo","Nyamagabe","Cyanika","Gitega","Musasa",82,2.5963537508929,0.894041065827351,4.85056020209008,1,0.00372481807844453,0.0858754822531373,2.86809701094853
"4475","South","Amajyepfo","Nyamagabe","Cyanika","Gitega","Rusarasi",91,0.885980143153334,1,4.85405014297946,1,0,0.114817014476126,3.28951285969777
"4476","South","Amajyepfo","Nyamagabe","Cyanika","Gitega","Rwingoma",86,2.0219875189254,0.896590566999312,4.68977494455877,1,0.188954638091598,0.125048133728502,3.13386639885113
"4477","South","Amajyepfo","Nyamagabe","Cyanika","Karama","Birambo",73,2.34849532565678,0.882799931530561,4.47685323047857,1,0.137734752105194,0.120291412893371,3.04352225389571
"4478","South","Amajyepfo","Nyamagabe","Cyanika","Karama","Karaba",109,3.30574256761015,0.910842644120855,4.37961741518868,1.18758126669213,0.194080090479419,0.0898932508497863,2.43227794746044
"4479","South","Amajyepfo","Nyamagabe","Cyanika","Karama","Karama",120,0.890607667067446,0.893027845455251,4.139398813791,1.45797804269623,0.0474101166408044,0.121966737243018,3.53239470076151
"4480","South","Amajyepfo","Nyamagabe","Cyanika","Karama","Mugamba",113,1.87745546903709,0.871726601468305,1.85951075920841,1,0.249640914786091,0.084739153818669,3.12940642006755
"4481","South","Amajyepfo","Nyamagabe","Cyanika","Karama","Munyinya",134,1.96564852392458,0.96599985009986,4.5836475476505,1.19083938349649,0.130395273242832,0.0761785931211141,3.10664746475144
"4482","South","Amajyepfo","Nyamagabe","Cyanika","Karama","Nyamisave",64,2.06493487095988,0.917615041043198,4.51068395168731,1,0.129428045479543,0.0995866732326489,2.74472605475462
"4483","South","Amajyepfo","Nyamagabe","Cyanika","Karama","Nyanza",232,1.68446968389741,0.950733692244909,4.57663347646138,1,0.192801469243755,0.0485838966426198,3.56255933754187
"4484","South","Amajyepfo","Nyamagabe","Cyanika","Karama","Rwamagana",111,2.87899319053524,0.875063914087554,4.52582191022357,1.54261963613985,0.215425673052464,0.10005767947834,2.69802719016486
"4485","South","Amajyepfo","Nyamagabe","Cyanika","Kiyumba","Gatare",68,1.14306907005767,0.975507747382559,2.71824360153282,1,0.0665128801283412,0.11516404409164,3.08451748714978
"4486","South","Amajyepfo","Nyamagabe","Cyanika","Kiyumba","Gatentwe",105,1.15936709621279,1,1.58303903949008,1,0.0936894772623067,0.13976014139147,3.37594392352147
"4487","South","Amajyepfo","Nyamagabe","Cyanika","Kiyumba","Gikomero",92,2.2407700659414,0.890131599310913,4.70115435201437,1.22839911754614,0.11543461343983,0.0668941476685461,3.27144796558765
"4488","South","Amajyepfo","Nyamagabe","Cyanika","Kiyumba","Gishike",74,2.65166454246589,0.875082157301787,3.99998918597292,1.33736986630482,0.192967580880539,0.0964657048978454,2.9476836223387
"4489","South","Amajyepfo","Nyamagabe","Cyanika","Kiyumba","Kagarama",93,2.5519757383935,0.941408844006247,3.91842377034577,1.27951819907339,0,0.10325707661322,2.87532202533559
"4490","South","Amajyepfo","Nyamagabe","Cyanika","Kiyumba","Kaviri",91,1.70118514259047,0.871409759549633,4.10789688525234,1.25167119001325,0,0.123442247969886,3.66087557392766
"4491","South","Amajyepfo","Nyamagabe","Cyanika","Kiyumba","Nyarucyamu",112,2.30627748428007,0.96268810617721,3.98674010231034,1,0.0591308873072278,0.0967506290421926,3.20529241715797
"4492","South","Amajyepfo","Nyamagabe","Cyanika","Ngoma","Kabarera",101,1.10760210141768,0.826039868871578,4.81454402324908,2.53443809374528,0.144529301791557,0.0534589721725201,3.56142873229705
"4493","South","Amajyepfo","Nyamagabe","Cyanika","Ngoma","Kamuhirwa",94,1.92582508877239,1,4.19249195106026,1.14574198620452,0.28814310632111,0.0959568540902633,2.81744821988885
"4494","South","Amajyepfo","Nyamagabe","Cyanika","Ngoma","Kavumu",93,3.119216091621,0.945076504411684,4.92819788155464,2.02620273892767,0.0884320238197955,0.0968517467746197,2.61064657881271
"4495","South","Amajyepfo","Nyamagabe","Cyanika","Ngoma","Kinga",149,0.405396087519086,0.871900294430426,4.49038920277887,1.00290405661844,0.0925988264918165,0.106813074984229,3.85125830222779
"4496","South","Amajyepfo","Nyamagabe","Cyanika","Ngoma","Murama",87,0.814833361163355,0.963876270634239,5.31159506659321,2.67042241862392,0.203845141032886,0.159665730000239,3.07297688529387
"4497","South","Amajyepfo","Nyamagabe","Cyanika","Ngoma","Nyamirambo",134,1.84535594035202,0.906166948119933,2.88811161433237,1,0.134677375891002,0.0581238750011111,2.94849377354886
"4498","South","Amajyepfo","Nyamagabe","Cyanika","Nyanza","Buhiga",141,2.355333233137,0.948896734573837,2.85520707782074,1,0,0.114076776108188,3.05676916799064
"4499","South","Amajyepfo","Nyamagabe","Cyanika","Nyanza","Kibingo",178,2.82714250893778,0.898794955423224,5.54379439288904,1.59997434555193,0.194013806487456,0.101423686561553,3.07394537250963
"4500","South","Amajyepfo","Nyamagabe","Cyanika","Nyanza","Mirama",136,2.91520876214577,0.831867938415267,3.68141796174097,1,0.0876287628129681,0.152470489768443,2.83165408609537
"4501","South","Amajyepfo","Nyamagabe","Cyanika","Nyanza","Mugombwa",134,1.80356890954224,0.802668214059765,3.93013387243169,1,0.19160894621004,0.0816370225229791,2.95816870905019
"4502","South","Amajyepfo","Nyamagabe","Cyanika","Nyanza","Nyabisindu",120,1.91778395780235,0.983279332260022,4.11282254492899,1,0.0477045336551338,0.102763332753877,2.88376409782614
"4503","South","Amajyepfo","Nyamagabe","Cyanika","Nyanza","Rugaragara",136,1.46633353731335,0.852784912093232,4.25170282390696,1.00642106900274,0.0695504725120159,0.104528160858985,2.59502876259804
"4504","South","Amajyepfo","Nyamagabe","Cyanika","Nyanzoga","Bigazi",125,1.02419855354592,0.945223407615736,2.61743469288045,1,0.0406776771410312,0.068404375015604,3.29817771070757
"4505","South","Amajyepfo","Nyamagabe","Cyanika","Nyanzoga","Gafuhisha",136,1.59246620626736,0.978453918753888,4.9390840244103,1.31062417749631,0.0468648512302099,0.103672703894702,2.97892889026886
"4506","South","Amajyepfo","Nyamagabe","Cyanika","Nyanzoga","Kagarama",83,2.67003438751018,0.891598676696092,4.50529095699344,1,0,0.0446093485226436,2.80386209614468
"4507","South","Amajyepfo","Nyamagabe","Cyanika","Nyanzoga","Karuvenya",89,1.60754249059883,0.824506828248275,3.8423932148463,1,0.0476762330442646,0.126964964027444,3.23906768461486
"4508","South","Amajyepfo","Nyamagabe","Cyanika","Nyanzoga","Mbeho",116,2.83598710399303,1,4.83733072999698,1.12129315681211,0.0218213390513847,0.097921921190056,3.27602041051887
"4509","South","Amajyepfo","Nyamagabe","Cyanika","Nyanzoga","Mugari",133,2.57691183999545,0.966176089283696,2.76773685799921,1,0.140334305732397,0.0770871703206941,3.01692328389087
"4510","South","Amajyepfo","Nyamagabe","Cyanika","Nyanzoga","Nyamirama",52,0.521846486529212,0.934917137564059,4.275952056102,1,0.166433481994786,0.122427473158617,3.65956053661915
"4511","South","Amajyepfo","Nyamagabe","Cyanika","Nyanzoga","Rusenyi",102,2.9951300086201,0.876564137863893,7.34375557267465,3.97439085195331,0.164017654894688,0.0790518774905935,2.81884931809112
"4512","South","Amajyepfo","Nyamagabe","Gasaka","Kigeme","Gakoma",177,1.84624307556279,0.914764221183984,4.27572235598081,1,0.134262869553654,0.0793884921448452,3.45376667774894
"4513","South","Amajyepfo","Nyamagabe","Gasaka","Kigeme","Gitaba",149,2.35114419379793,0.934214428183683,6.21499806709497,3.58926876392005,0.00907237506680476,0.137788488838748,3.47716085635599
"4514","South","Amajyepfo","Nyamagabe","Gasaka","Kigeme","Munombe",373,2.85726182992528,0.989142362051091,5.08437742182952,1.35774476640943,0.0400708843446821,0.0752350982762946,2.82124784844905
"4515","South","Amajyepfo","Nyamagabe","Gasaka","Kigeme","Nyentanga",180,0.427678626780844,0.858066340469175,6.94920911609865,3.13843022999314,0.0890877751098667,0.0609436921528447,3.4822351246957
"4516","South","Amajyepfo","Nyamagabe","Gasaka","Ngiryi","Karambi",195,1.78965734068608,0.930581225785515,4.9269661992163,1.01601797556513,0.0546818420489228,0.10296509071371,3.27998725111186
"4517","South","Amajyepfo","Nyamagabe","Gasaka","Ngiryi","Kibanda",121,1.17671309572259,0.953821614720642,6.21972721793748,3.12138417753399,0,0.134250442638298,3.61972231252085
"4518","South","Amajyepfo","Nyamagabe","Gasaka","Ngiryi","Kitazigurwa",229,1.98849602602274,0.895988840478476,2.5021006631414,1,0.155861248290381,0.100046258843667,3.00151962188514
"4519","South","Amajyepfo","Nyamagabe","Gasaka","Ngiryi","Munyege",254,3.70960203273251,0.969078557880109,7.71376099059564,4.71502095442192,0.00855364847930327,0.113345881750157,2.57923048899547
"4520","South","Amajyepfo","Nyamagabe","Gasaka","Ngiryi","Ngiryi",115,3.33088788059735,0.921415660054978,3.82573986446414,1.36832929954307,0,0.125837078943311,2.96091276222998
"4521","South","Amajyepfo","Nyamagabe","Gasaka","Ngiryi","Sumba",404,1.52302357682177,0.888402572766595,4.27860841783557,1.28781799810274,0.0485629527513221,0.0909267063727381,3.32032928822236
"4522","South","Amajyepfo","Nyamagabe","Gasaka","Nyabivumu","Dusego",75,2.81742841648642,0.863709051999827,4.61711985657879,1.08802977663146,0.0495271037719319,0.0867562968836272,3.10383211762956
"4523","South","Amajyepfo","Nyamagabe","Gasaka","Nyabivumu","Gasharu",101,1.17852662680743,0.918887332069385,5.04195327214331,2.24484501876537,0.0930070254785221,0.0721126740170029,3.10990425216926
"4524","South","Amajyepfo","Nyamagabe","Gasaka","Nyabivumu","Nyabivumu",84,2.18227360905539,0.885002365160408,5.61538385067946,2.21162639040268,0,0.125187682003026,3.15516198039563
"4525","South","Amajyepfo","Nyamagabe","Gasaka","Nyabivumu","Raro",117,0.793862910924481,0.931041731369778,4.87212524644781,1.1197833558976,0.184667566042273,0.111083805100531,3.34917828987473
"4526","South","Amajyepfo","Nyamagabe","Gasaka","Nyamugari","Kabacuzi",385,3.92644753395606,0.865217528663971,5.34326327866903,1.71941553918885,0.1488916121659,0.0727830671411074,2.80199411576262
"4527","South","Amajyepfo","Nyamagabe","Gasaka","Nyamugari","Kabajogo",241,1.82041322026935,0.863731843941557,5.46549915190097,1.77961772918028,0.0451973135090972,0.08792791629108,3.11134263491804
"4528","South","Amajyepfo","Nyamagabe","Gasaka","Nyamugari","Karama",173,2.68544051102697,0.898666488918332,3.42369914624129,1,0.133689122790541,0.108833298589842,3.41882599465755
"4529","South","Amajyepfo","Nyamagabe","Gasaka","Nyamugari","Kigarama",154,2.14296469393804,0.932724557183807,3.17279953302726,1,0.0535042565812842,0.117096024347139,3.11008822133403
"4530","South","Amajyepfo","Nyamagabe","Gasaka","Nyamugari","Nyamugari",1183,3.1179161824033,0.873718255533048,3.08702326304798,1,0,0.0795037276382509,2.97251267858889
"4531","South","Amajyepfo","Nyamagabe","Gasaka","Nyamugari","Nyarusange",261,2.40496438490435,0.938798493434871,3.55269653904133,1,0.126471840715201,0.172947001754494,2.95975189988475
"4532","South","Amajyepfo","Nyamagabe","Gasaka","Nzega","Gasaka",160,2.24724217131887,0.887600175395293,3.92506958722333,1,0.163804721676354,0.110612759950806,3.31733767173763
"4533","South","Amajyepfo","Nyamagabe","Gasaka","Nzega","Gitantu",174,2.61839764656408,0.913724484436757,3.43252888612141,1,0.0285556355508757,0.0994584280954917,2.58832196212574
"4534","South","Amajyepfo","Nyamagabe","Gasaka","Nzega","Kadoma",152,3.19550850183499,0.944209895323434,2.76766099319287,1,0,0.125150417150467,2.92223922792072
"4535","South","Amajyepfo","Nyamagabe","Gasaka","Nzega","Nzega",124,1.38303321528819,0.887552920130596,4.93213896460825,2.23877428910957,0.0535256751205979,0.0630316846511414,3.05669558325283
"4536","South","Amajyepfo","Nyamagabe","Gasaka","Remera","Gitwa",180,2.54121878688006,0.858568937166558,4.32727010835076,1,0.133972928811075,0.0979849509222274,3.00399453051008
"4537","South","Amajyepfo","Nyamagabe","Gasaka","Remera","Kabeza",131,2.35160259155871,0.958160448134784,5.02680191926621,1.76732742778374,0.170911498115336,0.113887237432782,3.07475762333752
"4538","South","Amajyepfo","Nyamagabe","Gasaka","Remera","Murambi",108,1.48654129352752,0.952709002193371,3.10330811443802,1,0.0711198322348602,0.126513651495965,3.18998506923554
"4539","South","Amajyepfo","Nyamagabe","Gasaka","Remera","Muriro",128,2.07788102313106,0.979392574747398,2.62923487551632,1,0.222804609168192,0.116157711107092,2.70568968207099
"4540","South","Amajyepfo","Nyamagabe","Gasaka","Remera","Nyamifumba",138,2.2187214295942,0.88054055886012,2.60486248176617,1,0.0852254111513348,0.093413408175473,3.01196401499735
"4541","South","Amajyepfo","Nyamagabe","Gatare","Bakopfu","Karambo",158,2.53899507853661,0.831532189147578,4.42057811882411,1.72668494331832,0.0749623255206872,0.0655217837634319,3.36305928848381
"4542","South","Amajyepfo","Nyamagabe","Gatare","Bakopfu","Karumbi",127,3.78038730598797,0.967572478165671,6.3093961327215,3.55546754096969,0,0.0776448684150492,2.79729893352722
"4543","South","Amajyepfo","Nyamagabe","Gatare","Bakopfu","Muhingo",182,3.57871016815218,0.921617171370985,4.93886496523891,1.53977065331878,0.247268460815527,0.0430826584067233,2.77435599644746
"4544","South","Amajyepfo","Nyamagabe","Gatare","Bakopfu","Twiya",125,2.01330571020032,0.976496081421589,5.26927178394478,2.12536834449819,0.081401923868613,0.0804525905441575,3.13774900477944
"4545","South","Amajyepfo","Nyamagabe","Gatare","Gatare","Gashasha",131,1.66031840356839,0.966506439151085,4.717872819328,1.63971742993391,0.216347194662733,0.133521940905442,3.04728403567852
"4546","South","Amajyepfo","Nyamagabe","Gatare","Gatare","Kiyovu",202,1.79122180378603,0.930994810356795,4.06583909478576,1,0.0510146666313277,0.103080754047313,3.23578261736675
"4547","South","Amajyepfo","Nyamagabe","Gatare","Gatare","Murembo",76,2.32766433614301,0.885888482622941,2.21222853547609,1,0.116447086674356,0.0827981163623358,2.9701310497172
"4548","South","Amajyepfo","Nyamagabe","Gatare","Gatare","Rwamakara",215,1.08780863044207,0.941754734102212,4.95652138352889,1.34498574005201,0.071847400605271,0.1125671372798,3.24327478241661
"4549","South","Amajyepfo","Nyamagabe","Gatare","Gatare","Uwisuri",170,2.55733936788743,0.910213837541908,3.41748673229642,1,0.163897943427102,0.115023403406097,3.01468512454109
